C15orf27,PGBD5,A_23_P64051,ATP5G1,RAB33B,A_24_P485271,CREM,DLX2,OR2B3,A_24_P713312,A_32_P5148,BSCL2,STGC3,SCRN1,PRKAA2,RPL27,TEX101,NGEF,RBP5,RHOU,FBXW11,WBSCR17,A_23_P96262,TBC1D24,ZNF700,A_24_P161733,C8orf22,A_24_P118946,KANSL1L,ACOT6,A_32_P12494,RDH12,MEF2C,A_24_P942374,A_24_P136911,TOLLIP,CUST_2664_PI416261804,SMIM19,OR11H4,ANKRD36C,MED12L,CYP3A43,ARL5A,A_32_P219635,A_24_P706236,TNFRSF10C,ZNF484,AADAT,NADK2,A_24_P221724,CLEC6A,ASPG,IKBKAP,RALB,DGCR6,A_24_P738859,GOLPH3,A_23_P21804,SNHG8,NAA20,KIAA0922,A_24_P487877,A_23_P26367,KCNC3,A_24_P340886,KIF18A,SLC12A8,OPTC,GLUL,NDUFB5,ARMCX6,DPYSL5,A_24_P612020,A_24_P213073,MAPRE1,A_24_P934971,A_24_P392622,LARP4,GNMT,MLH1,CNTFR,EEF2K,ATP2A3,ZNF730,TP53I13,A_24_P384379,LOC728327,SUSD6,A_23_P93109,C7orf13,A_24_P127063,A_24_P178643,NINL,PAMR1,A_24_P232763,GGT7,ACOT12,TEAD2,AP4S1,HNRNPCL1,BTBD16,LNPEP,CDY1,A_24_P485105,SPDYE2B,LOC728804,GEMIN2,PSG2,OR7E91P,SKAP2,A_24_P654368,DENND2A,GPS1,A_24_P222054,ITGB8,FAM21C,A_24_P299137,ERG,RBM15,SPATA7,MXRA8,A_24_P592487,ERICH5,A_32_P193792,A_24_P489399,C6orf62,SLC6A7,HYMAI,HSPA1B,ACACA,ZSCAN1,MSANTD4,TGIF2,CYP3A4,CALM3,DSCAML1,A_23_P32821,MGARP,LINC01420,A_23_P210451,IGFBP5,PPA2,A_24_P791814,PRSS50,MMP11,PZP,A_32_P463538,A_24_P936419,A_32_P48054,A_24_P791862,PRKCZ,COX15,PNMT,COPA,C5orf58,SEPT4,ADGRG6,A_24_P75856,NOSIP,A_24_P911051,A_32_P51005,A_24_P945069,A_24_P608931,CUST_2438_PI416261804,A_24_P938281,TM7SF3,FLJ20021,C19orf67,KLHL34,A_24_P938284,L3MBTL1,TRIP13,PIK3CA,MOSPD3,A_32_P114372,TXLNG,A_32_P97968,A_32_P170564,A_24_P878561,ARHGAP28,A_32_P140153,UBXN4,CCDC64B,LINC00165,SNRNP40,NEIL3,A_32_P40327,LMAN1L,WTIP,A_24_P934744,FCHSD2,LOC728836,A_32_P208978,GAGE10,MAPK10,ADCY10P1,TRAF3IP3,LOC100132014,ARHGAP1
3.658,6.36343333333333,2.1045,9.471175,3.7957,5.2664,5.52726666666667,4.5886,1.3505,5.1971,1.3325,6.506525,3.10535,9.76376666666667,5.65086666666667,9.8239,2.81576666666667,10.4951,2.99325,7.2853,8.72685,8.7943,1.8014,5.8303,4.7128,3.15595,1.279,10.823,4.76605,1.5759,2.4345,4.68595,9.9251,3.4987,2.2057,7.0682,9.7885,7.9492,1.3305,8.2786,5.27035,2.932,7.9842,3.91465,1.3399,1.89235,5.81125,6.09795,6.90745,1.7835,1.5547,2.18345,7.78465,7.9961,9.1996,4.1036,6.5429,5.9083,11.24705,8.2915,1.92925,1.3546,3.9366,8.59085,9.9776,1.36405,4.19805,1.5428,7.962,8.0788,8.68185,7.54555,7.0227,9.9641,6.247875,1.4609,2.938,5.96545,2.7548,8.8424,3.9546,3.65835,2.3089,7.4399,5.3411,1.3437,11.9573,6.30825,2.3847,5.80655,7.7885,6.9417,5.5071,6.52625,6.934,7.93995,2.64385,2.06445,5.287325,6.5115,5.71475,7.22095,1.46846666666667,5.6927,5.1205,4.4406,5.46846666666667,2.23745,4.33115,7.2681,4.861,6.02755,8.62355,9.8685,5.86483333333333,8.4586,3.6574,3.02243333333333,7.35295,7.662,6.26605,5.01165,4.6495,6.8756,5.8726,7.07525,4.23265,1.7445,7.27575,6.076875,3.71175,7.544,2.07415,2.5816,10.0496666666667,5.6643,2.7121,4.54205,7.03215,2.3513,6.68396666666667,7.04895,1.6095,4.23515,2.26245,1.37735,5.2335,5.3783,1.279,1.5624,8.36126666666667,6.5568,6.91615,7.4539,4.7749,9.072,3.24376666666667,3.2898,8.42415,1.3853,10.0385,1.6309,3.3111,5.955,4.9773,7.53593333333333,6.95205,1.532,3.1021,1.549,5.06353333333333,1.8651,6.93745,5.2607,4.7462,5.82885,2.0785,1.3365,1.6057,3.81703333333333,7.0455,5.70103333333333,4.56455,1.3638,5.85,1.4454,6.0989,3.36615,5.0629,3.6425,6.8042,2.0163,11.8869,1.3631,8.3771,1.5149,3.45703333333333,1.3629,7.7978
4.63185,6.05826666666667,2.04455,9.419775,3.7526,4.8721,5.50893333333333,4.4256,1.714,4.8712,1.61275,6.15105,1.9157,9.9076,5.50756666666667,9.96925,2.9372,10.1221,3.1914,7.075,8.90085,8.4159,1.4295,5.7358,4.1076,2.892225,1.4105,11.0771,4.6508,2.0293,1.5142,3.75475,9.95673333333333,3.033,1.878,7.34566666666667,9.3781,7.80285,1.6771,8.2653,5.08585,3.50215,7.92565,3.69885,1.6002,2.2674,5.91025,6.05905,7.17225,3.0272,1.8797,2.8175,7.5885,8.33335,9.1495,4.208,6.74265,5.6588,10.9813,8.15965,2.09965,1.6246,3.8807,8.985,9.9202,1.68225,4.2677,1.9503,7.3783,8.09125,8.4668,6.64445,7.5006,9.5953,6.313825,1.8793,3.5689,5.86775,2.594,8.55685,4.1533,3.6069,2.57,7.8671,5.09955,1.6967,11.9106,6.1033,2.9921,5.7304,7.6769,7.3,4.40135,5.96215,6.9558,7.7805,1.6384,2.11435,5.462975,6.9778,5.14525,7.51435,1.8036,5.4274,4.45076666666667,3.7039,5.38293333333333,2.91135,4.11985,7.1807,5.323,5.71845,8.28765,10.3827,5.6131,8.5698,3.5275,3.1659,7.38585,7.362,5.99895,4.427525,4.26445,6.5474,6.04865,6.8116,4.38145,2.1664,7.5075,5.947575,3.25885,7.59235,1.7084,2.63695,10.0469333333333,5.5345,1.3658,4.09965,6.5855,1.9131,6.57796666666667,6.85185,2.3698,3.9046,3.6172,1.5457,5.2785,5.65435,1.4684,1.9012,8.121,6.38956666666667,6.43445,7.39843333333333,5.47965,8.8093,3.41396666666667,3.7589,8.425,1.6223,10.0713,2.2867,1.6262,5.3358,5.1603,7.0618,7.00985,2.15655,3.08275,1.3754,4.59963333333333,1.7217,7.12755,5.15248,4.678,5.72525,2.1733,1.5684,1.9274,3.36466666666667,6.6097,5.67566666666667,4.9017,1.8931,5.44035,1.7666,5.5612,4.157,5.03205,2.1129,6.5742,2.3145,11.9798,1.7232,8.38943333333333,2.0886,2.39526666666667,2.1828,7.48685
3.70865,6.23653333333333,2.6287,9.57265,3.91155,4.6568,5.58058333333333,4.564,1.40565,4.94356666666667,1.33815,5.934575,2.1358,9.6913,5.5739,9.81535,2.74596666666667,10.29515,3.51785,7.69935,8.718,8.51665,1.279,5.59245,4.53775,2.821825,1.2988,10.833,5.03385,1.6119,1.8465,4.4734,9.74306666666667,4.0065,1.5413,6.9539,9.8918,7.8595,1.34115,8.16355,4.955,3.6335,8.04225,3.7956,1.3533,1.95905,5.79095,6.46465,6.7194,1.7673,1.5857,1.96365,7.80075,8.24075,9.2307,3.9758,6.7833,6.0157,11.01615,8.358125,2.2865,1.3568,3.3566,8.7235,9.9963,1.39425,4.1501,1.61595,7.51815,8.1702,8.75965,7.52825,6.9691,9.8825,6.11375,1.5832,2.3762,5.967925,3.1502,9.02455,3.81,4.0145,2.4066,7.4604,5.04245,1.5982,12.0723,6.5388,3.2745,5.7323,7.9641,6.8917,5.6514,6.0233,7.3,8.07335,2.16895,1.7377,4.942675,6.4389,6.31585,7.4272,1.5173,5.9856,4.92173333333333,4.3748,5.5271,1.3999,4.155,7.3545,4.773,6.0137,8.53975,9.6212,5.93063333333333,8.4986,3.55465,3.66446666666667,7.2022,7.5469,6.03675,4.595175,4.56235,6.937,6.0326,6.89925,3.99965,2.4475,7.34115,6.116975,3.69825,7.59455,2.3574,2.52135,9.93043333333333,5.90575,2.3306,4.67945,6.73385,3.7653,6.4925,7.08265,1.9108,3.9812,2.81915,1.7398,5.4983,5.4607,1.3186,1.5166,8.2735,6.54526666666667,5.6895,7.49606666666667,4.8221,9.5834,3.2889,3.2985,8.33665,1.3384,9.8786,1.8223,2.7364,5.7605,5.1139,7.6083,7.15985,1.61475,3.1279,1.7951,5.2189,1.838,7.035,5.11968,4.9718,5.7487,2.9177,1.3437,1.5976,2.52136666666667,7.2097,5.57443333333333,4.8895,2.0897,6.0527,1.48515,6.1182,3.4054,4.8698,3.7681,7.0253,2.45315,11.8435,1.2992,8.39706666666667,1.6084,2.372,1.4637,7.8116
4.2616,6.2062,1.82405,9.594025,4.4146,5.2175,5.533,4.16903333333333,1.7629,4.7681,1.6117,6.2522,2.71735,9.56223333333333,5.5781,9.8682,3.17266666666667,10.45835,2.9372,7.3865,8.8612,8.4396,1.6219,5.76925,3.91575,3.396575,1.5436,11.3685,4.52155,1.8235,1.6097,4.9577,9.713,3.5301,1.9812,7.55526666666667,9.6053,7.8125,1.97505,8.2795,4.832,3.35695,7.8459,3.82635,1.7713,1.843,5.6595,6.24935,7.0258,2.8885,1.81845,2.61385,7.79415,8.13815,9.1875,4.1662,6.75985,5.2921,11.15135,8.488975,1.68885,1.7858,4.0853,8.58295,10.0241,1.7427,3.59835,1.92965,7.32555,8.09195,8.7958,6.96825,7.5953,9.9991,6.2088,1.8903,5.0237,5.833975,2.4554,8.9769,4.20865,3.1667,2.79085,8.1425,5.19415,1.7849,12.5143,6.3565,2.0183,5.99255,8.2544,7.6551,5.13725,5.94395,7.0645,8.23845,1.90745,1.9865,5.33715,7.301,5.60705,7.48,1.78793333333333,5.75255,4.80663333333333,4.0727,5.59976666666667,2.06425,4.58595,7.4482,6.1707,5.6554,8.61755,9.7219,5.4849,8.4586,3.623,3.13696666666667,7.05955,7.35325,5.4715,4.362525,4.1245,6.7975,5.53535,6.7099,4.57745,2.0374,7.60035,5.9315,3.9053,7.51655,2.21515,2.8037,10.0340666666667,4.96045,1.4049,4.11655,6.9595,1.9773,6.1696,7.143475,1.4987,3.7962,2.46255,2.78305,4.9589,5.67745,1.5431,1.8494,8.14773333333333,6.3294,5.983,7.54426666666667,5.60725,9.106975,3.2771,3.7904,8.29735,1.6345,10.4436,1.8746,2.817,5.9199,4.8582,7.37073333333333,7.12945,2.3263,3.47615,2.5602,4.68933333333333,2.4703,6.9337,5.35596,4.6305,5.7197,2.0934,1.7577,2.0167,3.34406666666667,6.963,5.74833333333333,4.91995,1.5653,5.5755,1.8576,5.8704,3.97335,4.52195,3.518,6.56465,2.5219,12.0189,1.6262,8.46046666666667,1.851,3.17396666666667,1.7829,7.4968
3.06275,6.38096666666667,2.5229,9.516375,3.9524,5.2487,5.23751666666667,4.1106,1.78265,5.24606666666667,1.2996,6.079525,2.358,9.45206666666667,5.59823333333333,9.9548,2.75006666666667,10.56015,2.64645,7.5205,8.66945,8.61175,1.279,5.76035,4.7123,3.1677,1.2988,11.0591,5.0281,2.8978,2.9194,4.3793,9.9132,3.6963,2.903,7.64976666666667,9.7638,8.03485,1.3217,8.522,5.09025,4.15745,7.9084,3.91795,1.3266,1.471,5.78065,6.1748,6.7576,1.8119,1.5929,3.3631,7.8577,7.7416,8.9494,4.4519,6.71635,5.562,11.11755,8.365575,2.01915,1.3411,4.2607,8.171,10.9058,1.44925,4.30655,1.8228,7.7262,8.11675,8.72975,7.95635,7.0797,9.7089,6.46615,1.4734,3.6309,6.0315,2.9805,9.0727,3.15005,3.5712,2.33675,7.9661,5.3573,1.4537,12.5145,6.63635,2.18145,5.98265,8.0473,7.6293,5.595,6.129,7.5657,7.81965,1.76175,1.93835,4.226525,6.9148,6.03515,7.4816,1.43733333333333,5.9331,4.89456666666667,4.6736,5.8021,2.34725,4.5614,7.6322,4.8934,6.41055,8.79685,9.8111,5.9982,8.5721,3.5708,3.70003333333333,7.0839,7.28005,6.09775,4.8638,4.7824,7.0071,5.6929,7.21125,4.0696,1.6938,7.3461,6.148525,3.8652,7.61085,1.97095,2.0282,10.0195,5.79985,1.4457,4.25285,7.30565,1.5639,6.7691,7.136525,2.7805,3.98205,2.7735,1.5376,5.0169,5.4575,1.279,1.3437,8.15653333333333,6.86123333333333,6.4779,7.56796666666667,3.9135,9.55435,3.59856666666667,3.773,7.75805,1.8397,9.9455,2.0277,3.2833,5.7138,4.9008,7.6197,7.1141,1.5912,3.517,3.3815,5.19253333333333,1.7576,7.0643,5.08464,4.5068,5.8059,1.7281,1.3202,1.4423,3.03133333333333,7.2328,5.68866666666667,4.80495,1.3446,6.0407,1.40115,6.2616,3.4172,4.1932,3.0437,6.90445,1.8914,12.0966,1.279,8.52186666666667,1.6653,3.2072,1.4354,7.8394
4.16945,6.16573333333333,1.93775,9.6184,3.992,5.7386,5.70955,4.69523333333333,1.71105,5.41343333333333,1.46995,6.221375,2.54045,9.31803333333333,5.7268,9.9866,2.21756666666667,10.4328,2.8127,7.2775,8.8849,8.3583,1.4718,5.1936,4.84295,2.651025,1.46305,10.4404,5.2817,2.4185,2.7325,4.7231,9.66546666666667,4.1795,2.7419,7.2402,9.7976,7.87525,1.6075,8.3456,5.0786,2.92245,8.0365,3.82675,1.6409,2.27035,5.56265,6.47585,6.7104,1.8017,2.20745,2.59575,8.1064,7.6239,8.7593,5.0141,6.70265,5.3081,11.30805,8.6429,2.5109,1.7312,3.4547,8.31325,9.9469,1.67875,3.5076,1.76665,7.8946,8.23325,8.94855,7.13065,6.7808,9.9095,6.47325,1.9546,3.9376,5.5559,2.7018,9.31855,4.90185,4.08735,1.62455,8.0532,4.92015,3.0146,12.3851,6.5122,2.646,5.81855,8.1363,7.2325,5.11935,6.3725,7.3105,8.26435,1.9547,2.28415,5.38065,6.95565,5.5624,7.34525,1.68063333333333,6.04475,4.71803333333333,4.4488,5.67496666666667,1.92745,3.75395,7.2498,5.6527,5.7614,8.63175,9.8586,5.50126666666667,8.4796,3.93695,3.15113333333333,7.22515,7.46725,6.04205,4.97645,4.4054,7.2266,5.74955,7.0912,3.7855,1.8444,7.25445,5.6633,3.12845,7.3148,1.8107,2.39885,10.2386333333333,5.6008,3.0938,4.44715,7.3152,2.6565,6.25183333333333,7.3246,2.6939,3.7677,2.08885,2.14045,5.5788,4.9892,1.428,1.6867,8.26576666666667,6.53553333333333,6.1802,7.5918,4.77495,8.9297,3.30536666666667,1.8664,8.16505,1.4807,10.5598,1.989,3.1593,5.9344,5.1506,7.61313333333333,6.8395,1.6945,3.30315,2.7466,4.95463333333333,1.63445,6.7742,5.12034,4.7477,5.7283,1.8481,1.6395,1.7886,3.1316,7.3386,5.72293333333333,5.4109,1.4457,5.3662,1.7698,5.9284,3.1985,5.23315,3.835,6.56805,2.29965,11.4996,1.5774,8.3804,1.7787,3.31553333333333,1.6771,7.78935
4.3973,6.18086666666667,2.5072,9.3737,4.031,5.1651,5.41481666666667,4.7481,1.317,5.043,1.2905,6.17735,2.33165,9.3217,5.2636,9.93055,2.50446666666667,10.2743,3.03995,8.5309,8.75625,8.4379,1.279,5.48615,4.5414,3.11425,1.2894,10.1457,5.22055,2.2105,2.2014,4.0742,9.72346666666667,4.2822,2.4575,6.93906666666667,9.6146,7.7924,1.8333,8.2788,4.5197,3.55705,7.8238,3.8187,1.304,2.2815,5.7957,6.26845,6.65255,1.7741,1.4431,2.1687,8.0725,7.44875,9.2157,3.8334,6.62365,6.052,11.24225,8.2525,1.89305,1.3164,3.8779,8.17355,10.1829,1.36705,3.63655,1.8554,7.9345,7.83245,8.99885,7.86895,6.9487,9.7182,6.1456,1.6487,2.7193,5.847575,2.58785,9.1939,4.6101,4.1441,2.35535,7.1601,5.72705,1.6656,12.0985,6.63225,2.84845,5.996,7.4906,6.9172,5.46755,6.57975,7.6027,7.8935,1.85585,1.6359,5.113475,6.0622,7.05505,7.22425,1.39056666666667,6.5783,5.021,4.4147,5.57766666666667,2.01765,4.44265,7.0384,4.9024,6.4809,8.7678,9.407,5.71756666666667,8.2063,3.454,3.259,7.08625,7.41895,6.108,5.144475,4.61775,6.7774,5.64985,7.0136,3.89145,2.6654,7.69225,5.971325,3.5215,7.4278,2.3323,2.3887,9.9979,6.1672,2.4172,4.2783,6.90905,1.9221,6.8966,7.160525,1.7269,4.1991,3.3459,1.7616,5.2383,5.1855,1.7978,1.3783,8.3216,6.65936666666667,6.5308,7.41656666666667,4.3922,10.319475,3.5945,2.8234,8.51935,1.279,10.0079,1.6101,2.9362,5.5936,4.9926,7.57196666666667,6.9365,1.5867,3.01485,3.1936,5.38943333333333,2.0202,6.86715,5.28354,4.8889,5.67935,1.7275,1.279,1.4456,3.54143333333333,6.8116,5.7754,4.5318,2.2027,6.0632,1.56205,6.6004,3.13355,5.22525,3.835,7.20165,2.2253,11.9374,1.299,8.0938,1.5013,3.71013333333333,1.4146,8.2315
3.5308,5.9094,2.29555,9.5258,3.95705,4.7834,5.50938333333333,3.91246666666667,1.44305,4.87336666666667,1.37135,6.1467,2.3885,9.65946666666667,5.26063333333333,10.00955,2.1327,9.98715,3.3582,8.3572,8.8232,8.35175,1.354,5.30125,3.82085,2.7659,1.3348,11.2773,4.82905,1.7735,1.4957,4.09505,9.61443333333333,3.5301,3.2545,6.76786666666667,9.7825,7.9491,1.44525,8.39475,4.7185,3.25005,7.94315,3.8403,1.4062,2.12425,5.85415,6.16165,6.8709,2.8323,1.78495,1.7497,7.94705,8.0744,9.1555,3.5817,6.7742,5.2649,11.26135,8.195725,1.9659,1.4866,4.0834,8.37855,10.0272,1.49915,3.7385,1.75835,7.4515,8.0791,9.04105,7.9184,7.0686,10.0338,6.338775,1.7983,3.2533,5.953475,2.1933,9.15355,3.4711,3.5384,2.1344,7.6159,5.10235,1.5536,12.2919,6.6758,3.0263,6.16075,8.0456,7.086,4.7679,5.75425,7.3088,7.81135,1.40635,1.8967,4.995175,6.80145,6.8168,7.65555,1.497,6.45365,4.27766666666667,4.1019,5.41023333333333,1.5747,4.1731,7.0693,5.081,5.9813,8.5816,9.8124,6.12953333333333,8.6389,3.39805,3.45003333333333,7.1586,7.5545,5.78285,4.86995,4.2243,6.5331,5.9992,6.8446,3.48545,2.0958,7.2898,6.039525,2.67175,7.6596,2.0717,2.7024,9.934,5.93605,1.2992,4.304,6.7638,3.0623,6.5117,7.086425,2.3788,3.54345,2.6507,1.42005,5.079,5.4796,1.3568,1.5178,8.02923333333333,6.57866666666667,5.42265,7.6056,5.07055,9.970975,3.26293333333333,2.3597,8.2445,1.39,9.7649,1.5069,2.6127,5.5853,4.838,7.34556666666667,6.9958,1.8668,3.05575,2.5055,5.07326666666667,1.6816,6.9571,5.08978,4.5173,5.75015,2.1112,1.3979,1.8469,3.4457,6.8134,5.78033333333333,4.9184,1.5928,5.9673,1.60855,6.6935,3.1477,5.00545,3.664,7.0259,2.5954,12.1595,1.4388,8.39703333333333,1.6754,4.1145,1.5478,7.96325
3.83645,6.36733333333333,2.45795,9.47605,3.84975,5.3003,5.59643333333333,4.50023333333333,1.37225,4.88826666666667,1.3362,6.041675,2.51135,9.79486666666667,5.827,9.80735,2.89016666666667,10.2906,3.05625,7.4418,8.64805,8.51025,1.3202,5.87235,4.86815,3.320175,1.279,11.1658,4.9056,1.4657,1.279,4.3551,9.90116666666667,4.0099,2.3929,7.2887,9.7619,7.94305,2.3252,8.26915,5.2199,3.37635,7.91565,3.80405,1.351,1.691,5.9254,6.3781,6.9987,2.5485,1.49595,2.2755,7.9239,8.2858,9.1652,4.424,6.74455,5.4511,11.0307,8.3477,2.05315,1.3959,4.0546,8.63835,10.1055,1.38855,3.58175,1.50735,7.69375,8.08105,8.8003,7.36615,7.3019,10.0526,6.38185,1.4049,4.0065,5.917875,2.519,8.9608,3.80295,3.8968,1.7163,7.8867,4.9577,1.3437,12.2474,6.6959,3.4199,5.821,8.0738,7.379,5.5851,6.31975,7.0883,8.03585,1.58925,1.71705,5.1874,7.0854,5.96415,7.46585,1.45903333333333,5.9465,4.95526666666667,4.8599,5.46376666666667,2.76555,4.36565,7.2881,5.4811,5.84515,8.5255,9.473,5.87583333333333,8.6555,3.60605,3.1267,7.3239,7.52395,5.6894,4.86005,4.7902,6.5417,6.00275,6.96175,4.23485,2.2048,7.14535,6.031875,3.5889,7.51655,2.2196,2.2267,9.94556666666667,5.6813,1.9319,4.7135,6.98425,3.1684,6.5697,7.1137,2.5504,4.37175,3.05515,1.6361,5.5621,5.16155,1.279,1.4291,8.20643333333333,6.71623333333333,6.112,7.61666666666667,5.32005,9.23265,2.76643333333333,2.7636,8.19445,1.3355,9.88,1.8543,2.6819,5.6825,5.3753,7.37636666666667,6.88795,2.35895,2.9492,2.7039,5.0433,2.19715,7.17955,5.22384,4.9075,5.88755,2.3553,1.3457,1.5776,3.42516666666667,7.1957,5.62393333333333,4.6894,3.5602,5.7744,1.4479,5.872,3.3099,5.56185,3.9576,6.6647,2.3516,11.9874,1.8335,8.4836,1.4956,3.36073333333333,2.3379,7.75235
3.4157,6.35663333333333,2.61555,9.442475,3.8608,5.4979,5.51056666666667,4.37823333333333,1.3116,4.8264,1.279,6.4838,3.2492,9.60976666666667,5.6114,9.85165,2.05953333333333,10.47935,2.8082,7.74355,8.7329,8.7057,1.279,5.717,5.1089,3.390575,1.6206,10.848,5.03595,1.3326,3.2955,4.04745,9.894,4.1543,3.4339,7.20223333333333,9.9553,7.84875,1.30725,8.45985,4.971,3.4145,7.92065,3.86395,1.3284,1.5553,6.07945,6.355,7.03175,2.083,1.39955,2.19955,7.9673,8.0703,8.9503,4.2469,6.74945,5.7609,11.09745,8.288525,2.0477,1.3409,3.7449,8.4599,10.3606,1.3507,4.16085,1.53585,8.0305,8.1839,8.65525,7.9643,6.555,9.8704,6.387525,1.9833,3.1372,5.9453,4.11395,9.2478,4.26065,2.92555,2.108,7.4922,5.38885,1.6758,12.3659,6.6696,3.1662,5.9533,7.7081,7.5037,5.369,6.6425,7.4167,7.9334,2.8587,1.5104,3.9068,6.9099,6.16715,7.41545,1.48966666666667,6.5356,4.8639,4.6625,5.62966666666667,1.98835,3.71505,7.2292,4.837,5.94325,8.80335,10.0362,6.18986666666667,8.634,3.55435,3.29933333333333,7.3312,7.33755,6.2608,4.8208,4.88735,6.8701,6.03125,7.20875,4.20515,2.1212,7.22935,6.12675,2.96335,7.666,2.295,1.88055,10.0300666666667,5.7081,1.7625,4.54455,6.9804,1.4719,7.1219,7.164775,2.878,3.70345,1.8724,1.91435,5.4728,4.9692,1.279,1.3334,8.2062,6.73313333333333,7.00185,7.5085,3.7034,9.5635,3.27906666666667,2.2092,8.0642,2.5676,9.9455,3.2293,3.0002,5.7776,4.9931,7.4615,6.8631,1.65955,3.11065,2.3819,5.3483,1.3264,6.97515,5.21388,4.9146,5.9545,1.6305,1.3297,1.4998,3.79896666666667,6.6619,5.7397,4.52015,1.3176,5.93735,1.70945,6.4016,3.1722,5.1118,3.5272,6.9639,1.60905,12.0432,1.3176,8.35416666666667,1.4336,3.50313333333333,1.3629,7.85715
4.46365,6.0813,1.993,9.5201,3.74375,4.8157,5.42465,4.78153333333333,1.3309,5.16913333333333,1.70045,6.565925,2.0232,9.2746,5.35376666666667,9.8438,3.0343,10.33525,2.76275,8.0103,8.8416,8.1426,1.7105,5.41085,4.65925,3.5016,1.279,11.0928,4.939,1.7512,2.5984,3.50665,9.70266666666667,3.8265,1.3617,7.31286666666667,10.218,7.8591,2.0181,8.25165,4.80005,3.1304,8.00965,3.63755,1.3186,1.7723,5.2668,6.29325,6.1083,1.3659,1.3632,1.69675,8.2775,7.7285,8.803,4.3132,6.5662,5.5391,10.88745,8.774875,1.6504,1.3411,4.0853,8.9042,10.1222,1.3332,4.0716,2.1252,7.42315,8.1614,8.99055,7.90095,7.1805,10.1571,6.21905,1.3432,3.7198,5.6967,3.25125,9.23855,4.6242,4.17215,2.047,7.5794,5.08435,1.3186,12.4718,6.72925,2.9138,5.90625,8.2932,7.2546,5.4125,5.685,7.2549,8.3244,1.98315,1.4128,5.07275,6.8927,6.48455,7.14665,1.34186666666667,6.0823,4.92406666666667,4.385,5.52646666666667,2.12095,4.95385,7.1326,5.6787,6.03815,8.66815,9.2061,5.33183333333333,8.1895,3.6296,3.53813333333333,7.0561,7.35325,5.7198,4.915325,5.4298,7.0563,5.7828,6.8069,4.57645,1.4023,8.0169,5.834175,3.6194,7.40055,1.8541,2.2227,9.96933333333333,5.9718,1.279,4.8742,6.8246,3.2135,6.25466666666667,7.4522,2.5978,3.45425,2.44455,1.90825,5.8895,5.10215,1.279,1.3202,8.24033333333333,6.5879,5.09515,7.6851,4.93855,10.030675,2.8206,3.3334,8.227,1.279,10.2664,1.3628,2.8475,5.7526,4.9631,7.66373333333333,6.8021,1.3701,3.1028,3.0147,5.22926666666667,2.18515,6.88935,5.29878,5.064,6.22075,1.411,1.3186,1.3913,1.873,7.2224,5.5434,4.87015,2.9431,5.9402,1.35235,6.0673,3.2564,4.75555,3.824,6.88095,2.6987,11.8848,1.3284,8.3586,1.3396,3.1591,2.5406,7.80945
4.0234,6.337,1.7939,9.4576,4.3937,4.8503,5.25196666666667,4.83313333333333,1.536,4.78086666666667,1.38065,6.564425,3.48195,9.49363333333333,5.26333333333333,9.81075,3.0819,10.6335,2.64975,7.36245,8.7173,8.17655,2.4866,5.22735,4.77335,3.245625,1.35445,11.3318,4.72165,1.5683,2.3805,3.46295,9.9872,2.8608,1.7575,7.58913333333333,9.9509,7.85045,2.29625,8.33955,4.7395,3.4062,8.24755,3.62625,1.527,1.80705,5.60415,6.16615,6.25125,2.9726,1.69395,1.77835,7.924,8.1229,9.2061,4.1036,6.6387,5.8014,10.8951,8.707625,1.8517,1.6615,4.2843,9.14235,10.1233,1.54495,3.82225,1.9283,7.05125,8.2573,8.8025,7.14155,7.6179,10.2277,5.9595,1.7793,4.6057,5.946375,2.59285,8.89605,4.013,3.5126,2.2557,7.7477,5.3395,2.6177,12.4197,6.3239,2.9937,5.76495,8.3044,7.607,4.7781,5.5306,6.8378,8.15135,1.9093,1.681,5.0661,7.14615,5.833,7.2182,1.5661,5.9674,4.8379,4.5306,5.37246666666667,2.62215,4.5696,7.0518,5.9762,5.70715,8.60735,9.5514,5.19856666666667,8.5257,3.77905,3.61816666666667,7.1969,7.56665,5.4431,4.637075,5.28675,7.2656,6.03685,6.5179,4.30905,1.8444,7.83685,5.803475,3.32075,7.24815,2.18025,2.73345,9.80026666666667,5.60355,1.3266,4.84025,6.7547,3.5545,6.29486666666667,7.5298,2.6232,3.64255,3.17375,2.1648,5.8049,5.93005,1.3442,1.5842,8.4412,6.38696666666667,5.5922,7.59913333333333,5.5325,9.60765,2.99636666666667,3.3879,8.3493,1.4213,9.7001,1.7339,3.22,5.6918,4.5475,7.39396666666667,6.69405,1.9967,3.88575,3.7507,4.93383333333333,2.67475,6.97615,5.33282,5.0285,5.9346,1.7674,1.5195,1.9119,2.3121,6.9066,5.63223333333333,5.2873,1.9515,5.8543,1.6523,6.0355,3.64415,4.2484,3.5024,6.5706,2.0798,12.0621,1.3885,8.46503333333333,1.6043,3.05006666666667,1.4704,7.3812
